id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images,crawl_timestamp,source
45060138,Cực hot! Chính chủ bán nhanh siêu phẩm đất Lục Quân - giá siêu mềm - cơ hội vàng cuối năm,"Thông tin mô tả
Đất Lục Quân vị trí chiến lược - hạ tầng phát triển - giá siêu mềm.

Vị trí đắc địa:

- Cách QL21 và ngã tư Lục Quân 300m, trục đường kết nối nhanh về Trung tâm Hoà Lạc, con đường kết nối giữa 3 thành phố vệ tinh Xuân Mai - Hoà Lạc - Sơn Tây.
- Chỉ 5p ra Sân bay Hoà Lạc và Sân Golf Đồng Mô.
- Gần Trường Sỹ quan Lục Quân.
- Gần trục đường Hồ Tây - Ba Vì.
- Gần Đại học Quốc gia Hoà Lạc, khu Công nghệ cao, FPT, Viettel,..
- Khu dân cư hiện hữu đông đúc, an ninh tốt.

Thông tin:

- Diện tích 105,1m² đất đẹp vuông vắn, full thổ cư, sẵn sổ, pháp lý rõ ràng, minh bạch.
- Đường nội khu 2 ô tô tránh.
- Hướng đất phong thủy tốt.

Giá siêu mềm chỉ có 3tỷ9, có chính sách tốt dành riêng khách hàng thiện chí đến ngày 25/01.
Liên hệ ngay em Vân 0987 997 *** để nhận chính sách tốt nhất và hỗ trợ dẫn đi xem đất miễn phí.",3900000000,105.1,37107516.65080876,Hà Nội,Sơn Tây,Bán đất tại đường 916,Xã Cổ Đông,21.0456475955044,105.506828743694,,1040,1768755600000,10,1768874207069,batdongsan.com.vn
44924257,Chính chủ bán căn hộ chung cư MHDI Học Viện Kỹ Thuật Quân Sự đường Hoàng Quốc Việt 125m 12.8tỷ,"Thông tin mô tả
Chính chủ Bán căn hộ chung cư MHDI Học Viện Kỹ Thuật Quân Sự đường Hoàng Quốc Việt 125m.
Giá chào có thương lượng nhiều cho khách mua 12.8tỷ.
* Diện tích thông thủy 125m² tim tường 117.7m².
Gồm 3 ngủ, 2wc, phòng khách, bếp, căn góc hướng mát View Hồ Tây. Ảnh đăng là ảnh thật căn hộ.
Sổ đỏ chính chủ. Liên hệ 0982 152 *** để xem nhà.",12800000000,125.0,102400000.0,Hà Nội,Cầu Giấy,Căn hộ chung cư tại đường Hoàng Quốc Việt,Phường Nghĩa Đô,21.0460339767973,105.799357336456,,1010,1768410000000,3,1768874209733,batdongsan.com.vn
45058018,Chung cư CT 7 Booyoung Mỗ Lao Hà Đông,"Thông tin mô tả
Cần bán căn hộ chung cư CT7 Booyoung, Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, HN.
Diện tích: 95.5m² 3N + 2 WC full đồ.
Giá: 8.5 tỷ sổ đỏ chính chủ.",8500000000,95.5,89005235.60209425,Hà Nội,Hà Đông,Căn hộ chung cư tại Chung cư Booyoung,Đường Vũ Trọng Khánh,20.9831452274051,105.784106255846,,1010,1768755600000,4,1768874213153,batdongsan.com.vn
45058046,Đất Đản Dị - Trung tâm hành chính Đông Anh,"Thông tin mô tả
- Chủ gửi bán lô đất đẹp tại Đản Dị - Đông Anh.
- Giá 7xtr/m² rẻ nhất khu vực.
- Diện tích: 96m².
Mặt tiền 6.20m.
- Mặt hậu 6.30m.
- Gần mặt đường Cao Lỗ.
Cách KĐT 319 & Nhà ở xã hội 319 chỉ 700m.
Gần khu đất Đấu giá.
Chỉ 500m tới chợ Tó Trung tâm hành chính Bệnh viện Nhà thi đấu Đông Anh.
Khu dân cư đông đúc, hạ tầng phát triển mạnh.
- Đường oto 7 chỗ vào đất.
- Pháp lý: Sổ đỏ chính chủ.
- Giá đang hợp lý nhất khu vực Uy Nỗ.

- Anh chị em đầu tư quan tâm LH 0982 402 ***.",7600000000,96.0,79166666.66666667,Hà Nội,Đông Anh,Bán đất tại đường Đản Dị,Xã Kim Chung,21.1245500644508,105.776420077077,,1040,1768755600000,6,1768874216239,batdongsan.com.vn
45043262,"Bán căn hộ chung cư cao cấp Essensia, KĐT Mailand Hanoi City , Hà Nội.","Thông tin mô tả
Bán căn hộ VIP nhất tòa 103 Chung cư Essensia, KĐT Mailand Hanoi City, Hà Nội. Ngắm trọn ven pháo hoa giao thưa ngay sát ban công nhà.
Diện tích 150m² , sổ đỏ lâu dài , 3pn, phòng khách rộng mênh mông, nội thất cơ bản
Căn đẹp tầng đẹp, ban công Đông nam
Giá thỏa thuận 11tyr. Liên hệ MS Hương 0977 686 ***",11000000000,150.0,73333333.33333333,Hà Nội,Hoài Đức,Căn hộ chung cư tại Mailand Hanoi City,Đường Đại lộ Thăng Long,21.01566495612244,105.72547861023119,,1010,1768496400000,3,1768874219414,batdongsan.com.vn
44928625,"Chính chủ cần bán CH 3PN + 2WC tại Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội 116m2 LH: 0971 864 ***","Thông tin mô tả
Nhanh tay sở hữu căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội.
Căn hộ có thiết kế hiện đại với diện tích 116m², bao gồm 3PN + 2WC + bếp
Giá bán là 11,4 tỷ VND.

- Ưu điểm:
+ Căn hộ hướng Tây Bắc, ban công Đông Nam, đón gió mát và ánh sáng tự nhiên.
+ Pháp lý đầy đủ, đảm bảo an toàn cho người mua.

- Gần trường học, giúp tiện lợi cho gia đình có trẻ nhỏ.
- Có công viên Gandhi và các siêu thị Winmart, Sakuko xung quanh, phục vụ nhu cầu sinh hoạt hàng ngày.

Liên hệ ngay để được tư vấn miễn phí tại Nguyễn Thị Ngọc Anh qua số điện thoại 0971 864 ***.",11400000000,116.0,98275862.06896552,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính,Phố Hoàng Đạo Thúy,21.008095255908824,105.80263587198075,,1010,1768410000000,3,1768874222944,batdongsan.com.vn
43421377,"Bán nhà phố Nguyễn Đình Chiểu. Diện tích 70m2, ô góc 02 mặt thoáng, mặt tiền hơn 5m, nhà 04 tầng","Thông tin mô tả
Nhà siêu đẹp phố Nguyễn Đình Chiểu - vỉa hè đá bóng - kinh doanh đỉnh - view công viên.

Mô tả thông tin:
- Diện tích: 70m² x 04 tầng.
- Mặt tiền: 5.2m.
- Pháp lý: Sổ đỏ chính chủ.
- Giá bán: 43.4 tỷ.

- Con Phố mới Nguyễn Đình Chiểu, là dãy phố kinh doanh bậc nhất Quận Hai Bà Trưng hiện nay. Quy hoạch ổn định, sắp tới mở rộng tuyến phố đi bộ, sẽ là con đường huyết mạch kinh doanh đa ngành nghề.
- Giao thông thuận tiện, gần khu tổ hợp các trường Đại học lớn Bách Kinh Xây, bệnh viện Bạch Mai, Chợ, siêu thị, tiện ích xung quanh bạt ngàn.
- Công viên thống nhất, hồ nước ngay cạnh.
- Khu phố cực hiếm nhà bán, chủ nhà làm ăn tài giỏi.

Liên hệ xem nhà: 0985 765 *** (Phúc Gia).",620000000,70.0,8857142.857142856,Hà Nội,Hai Bà Trưng,Nhà riêng tại đường Nguyễn Đình Chiểu,Phường Lê Đại Hành,21.0154011804526,105.847107452211,,1020,1766595600000,3,1768874226465,batdongsan.com.vn
45058032,"Bán căn góc hiếm CT12 Kim Văn Kim Lũ 57m2 (2PN 2VS), full NT. Sổ vĩnh viễn. 4,2 tỷ. 0907 833 ***","Thông tin mô tả
Bán căn góc 57m², 2N 2WC, tầng trung đẹp, thang máy thuận tiện bất kể đi lên hay xuống, căn góc đẹp hai mặt thoáng, tất cả các phòng đều có cửa sổ ngập tràn ánh sáng, ban công Đông Nam, cửa chính tây bắc.
Pháp lý: Sổ đỏ cất két.
- Nhà đẹp, hoàn thiện mới, vật liệu tốt, cam kết không ngấm tường, không ẩm mốc bao check (ở KVKL cái này quan trọng nhất).
- Để lại toàn bộ nội thất và đồ điện tử: Máy rửa bát Bosch serie 6, Tủ lạnh Samsung to, Máy sấy Electrolux, tivi 43, máy giặt Samsung, 02 điều hoà, 02 nóng lạnh, 02 đèn sưởi, bếp, hút mùi, hệ tủ kịch trần, không thiếu 1 cái gì chỉ xách vali đến ở.

- Vị trí đẹp giao thông, tiện ích thuận lợi.
Giá 4,2 tỷ.
Liên hệ: 0907 833 ***.",4200000000,57.0,73684210.5263158,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Khu đô thị Kim Văn - Kim Lũ (Golden Silk),Đường Nghiêm Xuân Yêm,20.973739299687637,105.81971586648713,,1010,1768755600000,8,1768874229186,batdongsan.com.vn
44007205,"Chính chủ cần bán căn 3 ngủ tại Legend Tower 109 Nguyễn Tuân giá 10,5 tỷ, 88 m2 LH: 0971 864 ***","Thông tin mô tả
Căn hộ chung cư tại Legend Tower 109 Nguyễn Tuân, Nhân Chính, Thanh Xuân, Hà Nội, với diện tích 85,5 m², rất lý tưởng cho những ai tìm kiếm một không gian sống tiện nghi và hiện đại.

- 3 phòng ngủ rộng rãi
- 2 phòng tắm hiện đại
- Hướng cửa chính Đông, ban công Tây Nam
- Nội thất đầy đủ: điều hòa, giường, tủ lạnh...
- Giá chỉ 10,5 tỷ VND

Điểm đặc sắc: Pháp lý đầy đủ, đảm bảo an tâm cho mọi giao dịch.

Tiện ích xung quanh:
- Bệnh viện Y học cổ truyền Bộ công an
- Công viên Phùng Khoang
- Trung tâm Sao Mai
- Winmart Trung Hòa

Liên hệ để biết thêm thông tin chi tiết qua số điện thoại 0971 864 ***, người liên hệ: Nguyễn Thị Ngọc Anh.",10500000000,88.0,119318181.81818181,Hà Nội,Thanh Xuân,Căn hộ chung cư tại The Legend Tower 109 Nguyễn Tuân,Nguyễn Tuân,21.004409681073284,105.8033952963575,,1010,1767546000000,3,1768874232449,batdongsan.com.vn
43763677,"Chính chủ tôi muốn bán căn hộ 107m2, 3 ngủ tại The Diamond Residence giá 12,9 tỷ. LH: 0971 864 ***","Thông tin mô tả
Căn hộ chung cư The Diamond Residence tọa lạc tại 25 Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội, mang lại không gian sống lý tưởng cho gia đình.

- Diện tích rộng rãi 107 m² với 3PN và 2WC, phù hợp cho gia đình lớn.
- Nội thất đầy đủ, chỉ cần dọn vào ở ngay.
- Hướng cửa chính Đông Bắc và ban công Tây Nam, phù hợp phong thủy.
- Pháp lý đầy đủ, đảm bảo an toàn cho khách hàng.

Địa điểm tiện ích xung quanh:
- Gần bệnh viện Mắt Sài Gòn và bệnh viện Thận Hà Nội.
- Trường mầm non song ngữ Hoa Trà My cho trẻ em.
- Công viên Gandhi Hồ Thành Công, nơi lý tưởng để thư giãn.

Liên hệ để biết thêm chi tiết qua số điện thoại 0971 864 *** và người phụ trách Nguyễn Thị Ngọc Anh.",12900000000,107.0,120560747.6635514,Hà Nội,Thanh Xuân,Căn hộ chung cư tại The Diamond Residence,25,21.0048156050938,105.804538616499,,1010,1768150800000,3,1768874235620,batdongsan.com.vn
44965303,"Chính chủ cần bán căn hộ 3N + 2W, 80m2 tại Imperia Garden, giá tốt 8,9 tỷ. LH: 0971 864 ***","Thông tin mô tả
Căn hộ chung cư tại Imperia Garden, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội, Diện tích 80m².
Căn hộ được thiết kế hiện đại với 3 phòng ngủ + 2 toilet đầy đủ nội thất như điều hòa, giường, tủ lạnh, mang đến sự tiện nghi tối đa cho cư dân.

Giá bán căn hộ là 8,9 tỷ VND, pháp lý đầy đủ,

Địa điểm tiện ích xung quanh:
- Bệnh viện: Mắt Sài Gòn Đường Láng, bệnh viện đại học Y Dược, bệnh viện Y Học Cổ Truyền Bộ Công An.
- Siêu thị: Winmart Trung Hòa, siêu thị Gia Đình, Winmart Vincom Royal City.
- Trường học: Trường cao đẳng Công Thương Hà Nội, tuyển sinh học nghề Dạy Nghề Thanh Xuân, trường mầm non song ngữ Hoa Trà My.

Liên hệ ngay để được tư vấn miễn phí: Nguyễn Thị Ngọc Anh 0971 864 ***.",8900000000,80.0,111250000.0,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Imperia Garden,Đường Nguyễn Huy Tưởng,20.997418788058866,105.80268800936105,,1010,1767632400000,3,1768874239014,batdongsan.com.vn
44965189,"Bán CH 4PN, 3WC, 173m2 tại Thăng Long Number One, 18 tỷ, Cầu Giấy, Hà Nội LH: 0971 864 ***","Thông tin mô tả
Căn hộ chung cư tại Thăng Long Number One, Phường Trung Hòa, Cầu Giấy, Hà Nội là lựa chọn lý tưởng cho những ai đang tìm kiếm một không gian sống tiện nghi và hiện đại.

- Diện tích 173m², thiết kế 4 phòng ngủ, 3 phòng tắm.
- Nội thất đầy đủ, sẵn sàng cho cuộc sống mới.
- Hướng cửa chính Tây Bắc, ban công Đông Nam, phong thủy tốt.
- Pháp lý đầy đủ, đảm bảo an tâm cho người sở hữu.

Tiện ích xung quanh:
- Gần bệnh viện Thận Hà Nội, Bệnh viện Y học cổ truyền Bộ Công an.
- Siêu thị Hà Đăng, Siêu thị Sakuko Thái Hà, Winmart Trung Hòa.
- Công viên Gandhi Hồ Thành Công, không gian xanh lý tưởng.
- Trường Mầm non Lá Phong Đỏ, Trường Mầm non Song ngữ Hoa Trà My.

Liên hệ để biết thêm thông tin chi tiết qua số điện thoại 0971 864 *** và gặp gỡ Nguyễn Thị Ngọc Anh.",18000000000,173.0,104046242.77456647,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Thăng Long Number One,Phường Trung Hòa,21.003274031126,105.7918347843869,,1010,1767632400000,3,1768874245250,batdongsan.com.vn
44097012,Bán toà CHDV đối diện đại học Y - 7 tầng - mặt tiền 7m - 2 thoáng trước sau - dòng tiền 1.7 tỷ/năm,"Thông tin mô tả
Bán siêu dòng tiền - toà CHDV đối diện đại học Y - 7 tầng - mặt tiền 7m bề thế - 2 thoáng trước sau - dòng tiền 1.7 tỷ/năm.

- Thông số:
+ Diện tích: 90m², 7 tầng thang máy.
+ Mặt tiền: 7m cực kì bề thế.
+ Số phòng: 23 căn hộ cao cấp.
+ Tình trạng: Đã vận hành full.

- Vị trí:
+ Nằm trên tuyến phố Tôn Thất Tùng, đối diện ĐH Y và bệnh viện Y Hà Nội.
+ Sát nhiều trường ĐH, trung tâm thương mại, toà nhà văn phòng...

- Thông tin chi tiết:
+ Tòa nhà 7 tầng với tổng 23 căn hộ khép kín, thiết kế thông minh, tối ưu công năng.
+ Trang bị đầy đủ nội thất cao cấp: Điều hòa, nóng lạnh, giường tủ, bàn ghế, thiết bị vệ sinh.
+ Nhà 2 mặt thoáng trước sau, tất cả các phòng đều thoáng sáng, có ban công hoặc cửa sổ lớn.

- Hệ thống PCCC an toàn tuyệt đối: Cửa chống cháy, đầu phun Sprinkler, báo khói, bơm tăng áp, lối thoát hiểm riêng phía sau.

- Sổ đỏ vuông đẹp, sẵn sàng giao dịch.

- Liên hệ: Em Phương 0938 759 *** - Chuyên BĐS nội đô Hà Nội - Vận hành hệ thống CCMN/CHDV uy tín chuyên nghiệp.

Em còn rất nhiều Thông tin các toà CCMN, CHDV tại Hà Nội đã được thẩm định từ chất lượng xây dựng, pháp lý cho đến PCCC.",29000000000,90.0,322222222.2222222,Hà Nội,Đống Đa,Nhà riêng tại đường Tôn Thất Tùng,Phường Khương Thượng,21.0022267012479,105.829331468518,,1020,1768755600000,9,1768874248798,batdongsan.com.vn
44309545,"Bán nhà mặt phố Đội Cung, diện tích 547,8m2, Mt 13m, có gpxd 7 tầng, 2 hầm","Thông tin mô tả
Bán nhà mặt phố phố Đội Cung, DT 547,8m², MT 13,3m, vuông vắn, phù hợp xây toà nhà, 1 sổ đỏ chính chủ lâu dài, đã có gpxd 7 tầng, 2 hầm, giá thỏa thuận, Lh 0916 044 ***",,548.0,,Hà Nội,Hai Bà Trưng,Nhà mặt phố tại đường Đội Cung,Phường Lê Đại Hành,21.0099964974667,105.848548789502,,1020,1768755600000,4,1768874251990,batdongsan.com.vn
42503971,"Bán nhà mặt phố Lê Văn Linh, DT 45m2, MT 4,1m, hậu 4,12m, xây 4 tầng, giá 45 tỷ","Thông tin mô tả
Mặt phố cổ Hoàn Kiếm, ô tô đỗ ngày đêm, mặt tiền 4,1m nhà 4 tầng kiên cố.
Nhà mặt phố vip siêu hiếm nhà bán, ô tô 2 chiều kinh doanh siêu đỉnh.

+ Vị trí đắc địa, ô tô kinh doanh 2 chiều, có vỉa hè rộng.
+ Diện tích 45m², nhà 4 tầng kiên cố, kinh doanh đỉnh cao, sầm uất ngày đêm.
+ Nhà thoáng cả trước và sau,
+ Pháp lý chuẩn, 1 sổ 1 chủ sẵn sàng giao dịch, giá bán 45 tỷ, liên hệ 0916 044 ***.",45000000000,45.0,1000000000.0,Hà Nội,Hoàn Kiếm,Nhà mặt phố tại đường Lê Văn Linh,Phường Hàng Mã,21.0373312523914,105.84604172364,,1020,1768755600000,6,1768874255227,batdongsan.com.vn
42211782,"Tôi cần bán căn 3PN, 168m2 tòa BRG 25 Lê Văn Lương, giá 19 tỷ, LH 0977 632 ***","Thông tin mô tả
Gia đình chuyển đổi nhà ở sang Long Biên nên cần bán thiện chí căn hộ Penthouse tại BRG Diamond Lê Văn Lương.
Mô tả sau:
- Diện tích 168 m², 3PN 3WC.
- Tầng cao, view thoáng, 3 slot xe.
- Nhà chính chủ, sẵn sàng giao dịch.
Giá bán 19 tỷ. Không bao phí.

Anh chị cần xem nhà trực tiếp xin liên hệ tôi sdt 0977 632 ***.
Miễn trung gian.",19000000000,168.0,113095238.09523809,Hà Nội,Thanh Xuân,Căn hộ chung cư tại The Diamond Residence,25,21.0054635862007,105.805117618348,,1010,1767546000000,6,1768874258510,batdongsan.com.vn
44982255,Chính chủ bán gấp căn Vinhomes Ocean Park 1. Diện tích 46m2 gồm 1PN + 1. Tầng trung đẹp,"Thông tin mô tả
Bán gấp căn hộ tòa S2.03 Vinhomes Ocean Park 1.
- Căn hộ diện tích 46m². Thiết kế 1PN + 1, 1WC.
- Ban công hướng Đông Bắc.
- Tầng trung đẹp 16.
- Nội thất, điều hòa âm trần, tủ bếp, tủ đứng phòng ngủ...
- Sổ đỏ cất két. Giao dịch ngay.
Liên hệ qua xem thực tế căn hộ. ĐT 0972 289 ***.",3250000000,46.0,70652173.91304348,Hà Nội,Gia Lâm,Căn hộ chung cư tại The Sapphire 2 - Vinhomes Ocean Park,Xã Đa Tốn,20.9909099437186,105.940507106953,,1010,1768410000000,13,1768874262071,batdongsan.com.vn
44962187,Bán Nhà Văn Phú-Sát Lô Góc-Đường 20m-Hoàn Thiện Full nội thất-77m-5T-17 Tỷ-Chủ Ngộp Bank-Chủ Gấp,"Thông tin mô tả
SIÊU PHẨM RẺ NHẤT KĐT VĂN PHÚ - LÔ ÁP GÓC PHÂN LÔ VỈA HÈ Ô TÔ TRÁNH - HÀNG XÓM KĐT MỚI PHÚ LƯƠNG GIÁ TRỊ TĂNG SIÊU MẠNH - CHỦ CẦN BÁN NHANH - GIÁ NÀO CŨNG BÁN
Siêu phẩm nhà đẹp, rẻ nhất KĐT Văn Phú, Kinh doanh, làm VP sầm uất, hoàn thiện về ở ngay

Vị trí siêu đẹp, cầu nối KĐT mới Phú Lương, KĐT Văn Phú, tiện ích bạt ngàn, giá tăng từng ngày.
Nhà đẹp ở ngay, thi công và thiết kế hiện đại.

Thiết kế 1 tầng 2 phòng, WC, cầu thang giữa.

CẢM ƠN ANH CHỊ ĐÃ QUAN TÂM TỚI SẢN PHẨM CỦA EM.TÚ Ạ!!!

Liên hệ ngay: Mr. Tú- 0338 601 *** (Call/Zalo) để xem nhà trực tiếp!",17000000000,77.0,220779220.7792208,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú",Đường Văn Phú,20.958282441892703,105.76770753938551,,1020,1767546000000,5,1768874264961,batdongsan.com.vn
44874333,75 căn thấp tầng cuối cùng tại The Manor Central Park-vip nhất KĐT*vay 3năm*CK 19% - LH 0332 214 ***,"Thông tin mô tả
* Ra mắt siêu phẩm The Aristo - phân khu thấp tầng cuối cùng tại dự án The Manor Central Park.
Liên hệ NVKD: 0332 214 *** (Mr. Tiến) (SĐT/Viber/Imess/Zalo).

Số lượng giới hạn: Chỉ 75 lô thấp tầng cuối cùng của khu đô thị trong đó.
- DT lớn nhất khu: Từ 108 m², 127 m², 160 m², 260 m², 373 m².
- DT xây dựng: Từ 423m² - 1026 m², cơ cấu ngang các lô biệt thự trong khu đô thị - phân khúc có tỉ lệ tăng giá tốt nhất toàn khu.
Vị trí đẹp nhất: Trung tâm Zone 2, liền kề Dwight Shcool và công viên trung tâm, ngay tòa TMDV HH cao 45 tầng.

* Không gian sống, tiện ích bậc nhất khu đô thị và giành riêng cho cư dân The Aristo.
Có 6.763m / 17.223m diện tích block làm cây xây, tiện ích.
Bể bơi lớn nhất khu đô thị, S 360m, vườn BBQ, khu thể thao ngoài trời, khu vui chơi trẻ em giành riêng cho cư dân Aristo.
* Thiết kế đỉnh cao:
- Bàn giao thô hoàn thiện mặt ngoài, khách hàng mua thỏa sức sáng tạo bên trong nhà, cá nhân hóa căn nhà cho gia chủ.
- Thiết kế Neo Classic: Đối xứng với tầng 1 và tầng 5 cao 4.2m, các tầng sinh hoạt 3.3-3.6m, có tới 37 mẫu / 75 căn mang lại sự riêng biệt cho gia chủ.

* Chính sách bán hàng:
- Hỗ trợ 0% lãi suất trong 36 tháng cho 65% GTCH;
- Chiết khấu 19% khách thanh toán sớm.
- 5% theo tiến độ.
Quà tặng PQL, chiết khấu thêm cho khách hàng booking ưu tiên sớm.
The Aristo - từ độc bản đến di sản.

Liên hệ NVKD: 0332 214 *** (Mr. Tiến) (SĐT/Viber/Imess/Zalo).",45000000000,108.0,416666666.6666667,Hà Nội,Hoàng Mai,"Nhà biệt thự, liền kề tại The Manor Central Park",Đường Vành Đai 3,20.9760587175644,105.813911796342,,1020,1767805200000,6,1768874268647,batdongsan.com.vn
10877471,"Bán nhà mặt phố Hàng Chuối, DT 560m2, xây 14 tầng nổi + 2 hầm, MT 13.2m, giá 900 tỷ","Thông tin mô tả
Cần bán tòa khách sạn mặt phố Hàng Chuối, trung tâm Quận Hai Bà Trưng, vị trí đắc địa. Diện tích 560m², xây dựng kiên cố 14 tầng nổi, thang máy chất lượng cao, tốc độ cao, và 2 tầng hầm, mặt tiền rộng 13,2m, tổng diện tích sử dụng gần 8000m². Thiết kế xây dựng theo phong cách khách sạn cao cấp hiện đại, sang trọng, mô hình căn hộ cho thuê cao cấp 4 sao chuyên phục vụ khách Châu Âu, gồm 62 căn hộ cao cấp diện tích từ 55m² - 160m², full nội thất chất lượng cao, hiện tại đang cho thuê 3 tỷ đồng 1 tháng, đầu tư sinh lợi cao, giá chuyển nhượng mong muốn giá 900 tỷ, sổ đỏ chính chủ. Liên hệ xem nhà trực tiếp: 0965 190 ***, 0916 044 ***.",900000000000,560.0,1607142857.142857,Hà Nội,Hai Bà Trưng,Nhà mặt phố tại phố Hàng Chuối,Phường Phạm Đình Hổ,21.0166093,105.8575429,,1020,1768755600000,3,1768874271651,batdongsan.com.vn
44183992,Cần bán nhà mặt phố Lê Quý Đôn - Hai Bà Trưng cực đẹp (chính chủ - MTG),"Thông tin mô tả
Chính chủ cần bán căn nhà mặt phố Lê Quý Đôn -
Hai Bà Trưng - Hà Nội
Diện tích 45m² x 5 tâng nhà cao cửa rộng câu thang gỗ cao cấp nhà được xây toàn bằng vật liệu tốt và độ bền cao, mới cơi nới sửa sang thêm.
Vị trí giữa phố, cạnh chợ, siêu thị, tiện ích đầy đủ không thiếu thứ gì. Khu đông dân, kinh doanh cực đẹp và đang cho thuê giá cao
Cách Hồ Gươm 2km, trung tâm Hà Nội mời các bác đến xem giá 38 tỷ
Liên hệ chính chủ 0965 190 ***",38000000000,45.0,844444444.4444444,Hà Nội,Hai Bà Trưng,Nhà mặt phố tại đường Lê Quý Đôn,Phường Bạch Đằng,21.0129897849294,105.861843657177,,1020,1768755600000,5,1768874274868,batdongsan.com.vn
41183870,"Bán nhà mặt phố Cổng Đục DT 35m2, MT gần 4m, xây 6 tầng, giá 20 tỷ, LH 0965 190 ***","Thông tin mô tả
Bán nhà mặt phố Cổng Đục DT 35m², MT 3,8m, vuông vắn, có ngõ phía sau rộng 3m, xây 6 tầng, móng 7 tầng, các tầng đều có 1pn, 1wc khép kín, nhà xây chắc chắn, hiện đại, trần nhà cao ráo, khu phố trung tâm, đầy đủ nội thất: điều hoà, nóng lạnh, giường tủ,.., giá bán 20 tỷ sổ đỏ chính chủ lâu dài. Liên hệ 0965 190 ***.",20000000000,35.0,571428571.4285715,Hà Nội,Hoàn Kiếm,Nhà mặt phố tại đường Cổng Đục,Phường Hàng Bạc,21.0359401652822,105.846526745576,,1020,1768755600000,5,1768874278461,batdongsan.com.vn
41800373,Siêu phẩm căn hộ sân vờn bể bơi Noble Crystal Long Biên - cạnh Vinhome Hamony LH 0987 106 ***,"Thông tin mô tả
Noble Crystal Long Biên, Đường Nguyễn Lam, Phường Việt Hưng, Long Biên, Hà Nội.
Là một căn hộ cực chất cho những ai đang tìm kiếm không gian sống lý tưởng tại Long Biên.
Dòng căn hộ siêu sang + bàn giao nội thất nhập khẩu từ Ý, QLVH bởi đơ vị khách sạn quốc tế.

Hướng cửa chính Đông Nam và ban công Tây Bắc.

Đặt cọc : 300tr chọn tầng và thiết kế căn hộ ưng ý nhất.
+ Giá dự kiến 148tr - 200 triệu/m².
+ Diện tích căn hộ: 300m² (4PN).
+ Ký HDMB: 30% GTCH.

+ Phong thủy rất tốt - view hồ harmony.
+ Căn hộ vận hành tiêu chuẩn khách sạn tiêu chuẩn 5*.
+ Không gian sống tiện nghi và hiện đại.
+ Sảnh Layboy thang máy riêg cho từng căn hộ. Có bể bơi riêng từng căn penthouse.
+ Chiều cao: 17 tầng (100% căn Duplex/Skyvilla 100%).
+ Rạp chiếu phim, quản gia riêng, đầu bếp chuyên nghiệp, lái xe riêng.
= Tiêu chuẩn sống đẳng cấp 6* có tại tòa Noblex Long Biên.

Địa điểm tiện ích xung quanh:
- Cạnh Vinhome Hamony & Riverside.
- Công viên Jura Park.
- Trường tiểu học Phúc Đồng.
- Trường THCS Nguyễn Gia Thiều.
- MindX Technology School (Long Biên).
Bàn giao: Quý 3/2026.
Liên hệ ngay để biết thêm chi tiết qua 0987 106 *** với (Trung Kiên).
Đừng bỏ lỡ cơ hội có một không gian sống tuyệt vời!",,300.0,,Hà Nội,Long Biên,Căn hộ chung cư tại Noble Crystal Long Biên,Đường Nguyễn Lam,21.050447148155566,105.89837521770741,,1010,1768755600000,8,1768874281737,batdongsan.com.vn
